IID_Bootstrap_Means,Block_Bootstrap_Means
14.299807815502882,15.21460602178091
14.76809737347854,18.094811018577836
14.544522741832159,12.423446508648302
14.023062139654067,15.170403587443946
14.767456758488148,15.023062139654067
15.32222934016656,13.434977578475337
14.832158872517617,14.36386931454196
14.541960281870596,15.581678411274824
15.329276105060858,16.087123638693146
14.585522101217169,16.169762972453555
14.632927610506085,14.086483023702755
14.243433696348495,13.946188340807176
15.23959000640615,14.155028827674567
14.971812940422806,12.94234465086483
15.001281229980782,13.524663677130045
14.684176809737348,14.575272261370916
14.16463805253043,13.97437540038437
14.4304932735426,13.54580397181294
14.828955797565664,12.791159513132607
15.044202434336963,12.982703395259449
14.823190262652146,15.12427930813581
14.92504804612428,13.657911595131326
15.110185778347214,15.137732222934016
14.192825112107624,15.204356181934656
14.473414477898784,13.466367713004484
15.351057014734145,14.511210762331839
15.468289557975657,15.596412556053812
14.263292761050609,14.782190903267136
15.00064061499039,14.481742472773863
14.985906470211402,14.134529147982063
14.911595131326074,13.616912235746316
14.71108263933376,13.695707879564381
14.26457399103139,13.723894939141577
14.722613709160795,14.745675848814862
14.591928251121077,14.684176809737348
15.602178090967328,14.770659833440103
14.99167200512492,13.434336963484945
14.67841127482383,13.250480461242793
14.948110185778347,14.174247277386291
14.352978859705317,15.494554772581678
14.57783472133248,14.58744394618834
14.005124919923126,15.305573350416399
14.87572069186419,14.623318385650224
14.062139654067906,14.80973734785394
14.779628443305574,13.914157591287637
14.723894939141577,15.762972453555413
15.086483023702755,14.226777706598334
15.09865470852018,15.7014734144779
14.844971172325433,15.050608584240871
15.185137732222934,13.92568866111467
15.036515054452273,15.361306854580397
14.557335041639975,14.09993593850096
14.655989750160154,14.648942985265855
14.922485586162717,15.324791800128123
14.393978219090327,13.694426649583601
14.787956438180654,13.438821268417682
14.340807174887892,13.895579756566304
14.6598334401025,15.203715566944267
15.069827033952594,14.926329276105061
14.400384368994235,14.071108263933375
14.99935938500961,14.203715566944267
