id,date,type,model,status,lost_by,nearest_location,geo,latitude,longitude,unit,tags,comment,sources,photos
44099,2026-04-14,Transport,KamAZ 6x6,Destroyed,Russia,"Skadovsk, Skadovsk raion","46.121413,32.936214",46.121413,32.936214,,"∆, ▲",,,
44100,2026-04-14,Transport,KamAZ 6x6,Destroyed,Russia,"Skadovsk, Skadovsk raion","46.118278,32.933611",46.118278,32.933611,,"∆, ▲",,,
44690,2026-04-14,Infantry fighting vehicles,BMP-1 or -2 675-sb3KDZ,Destroyed,Russia,"Niu-York, Bakhmut raion",,,,,"Turtle, Hedgehog",,,
44110,2026-04-15,Other,'Kuryer' logistics UGV,Destroyed,Russia,"Kramatorsk raion, Donetsk oblast",,,,,,,,
44147,2026-04-15,Anti-aircraft systems,9A33BM TELAR (for 9K33M3 'Osa-AKM'),Damaged,Russia,"Vodiane, Volnovakha raion","47.838440,37.283830",47.83844,37.28383,,Loitering,,,
44148,2026-04-15,Anti-aircraft systems,9A310M1-2 TELAR (for 9K37M1-2 'Buk-M1-2'),Destroyed,Russia,"Bahativka, Polohy raion","47.383293,36.915064",47.383293,36.915064,,"Loitering, Additional armour",,,
44149,2026-04-15,Transport,KamAZ 6x6,Destroyed,Russia,"Kherson raion, Kherson oblast",,,,,"Jammer, ∆, ▲, Additional armour",,,
44221,2026-04-15,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Pokrovsk raion, Donetsk oblast",,,,,Jammer,,,
44146,2026-04-16,Transport,KamAZ 6x6,Destroyed,Russia,"Marianivka, Kalmiuske raion","47.907065,37.856941",47.907065,37.856941,,"Z, ☐, Loitering, Additional armour",,,
44176,2026-04-16,Transport,Ural-4320,Destroyed,Russia,"Shebekino raion, Belgorod oblast",,,,,Additional armour,,,
44195,2026-04-16,Tanks,T-90M 'Proryv',Destroyed,Russia,Donetsk oblast,,,,,"Cope cage, Additional armour",,,
44196,2026-04-16,Tanks,Unknown T-80 Obr. 2022,Destroyed,Russia,Donetsk oblast,,,,,Cope cage,,,
44197,2026-04-16,Tanks,Unknown T-80 Obr. 2022,Destroyed,Russia,Donetsk oblast,,,,,"Turretless, Cope cage, Additional armour",,,
44161,2026-04-17,Other,'Kuryer' logistics UGV,Destroyed,Russia,"Vasylivka, Vasylivka raion","47.458069,35.285944",47.458069,35.285944,,Cope cage,,,
44166,2026-04-17,"Command posts, communication",MP32M1 command vehicle (for 9S729M1 'Slepok-1' MRLS fire control system),Destroyed,Russia,Luhansk oblast,,,,,KUNG,,,
44167,2026-04-17,Rocket and missile artillery,300mm 9A52 BM-30 (for 9K58 'Smerch'),Destroyed,Russia,Luhansk oblast,,,,,,,,
44168,2026-04-17,Transport,9T234-2 transloader (for 9K58 'Smerch'),Destroyed,Russia,Luhansk oblast,,,,,,,,
44170,2026-04-17,Transport,KamAZ 6x6,Destroyed,Russia,"Shebekino raion, Belgorod oblast",,,,,,,,
44171,2026-04-17,Other,'Kuryer' logistics UGV,Destroyed,Russia,"Chuhuiv raion, Kharkiv oblast",,,,,,,,
44277,2026-04-17,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,Zaporizhzhia oblast,,,,,,,,
44173,2026-04-18,Rocket and missile artillery,122mm 9P138 (for 9K55 'Grad-1'),Destroyed,Russia,"Vesele (Huliaipole hromada), Polohy raion","47.708367,36.407461",47.708367,36.407461,,"V, Cope cage, ☐, Jammer",,,
44174,2026-04-18,Self-propelled artillery,152mm 2S19 'Msta-S',Destroyed,Russia,"Ziborovka, Shebekino raion","50.341528,36.657318",50.341528,36.657318,,Turtle,,,
44175,2026-04-18,Rocket and missile artillery,220mm BM-1 (for TOS-1A 'Solntsepek'),Destroyed,Russia,"Stepanivka, Polohy raion","47.633990,36.435087",47.63399,36.435087,,"Cope cage, Loitering, Jammer, Additional armour",,,
44180,2026-04-18,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,"Kucherov, Belovsk raion","51.036228,35.410333",51.036228,35.410333,,"Cope cage, Hedgehog",,,
44181,2026-04-18,Infantry fighting vehicles,BMP-1 or -2,Abandoned,Russia,"Kucherov, Belovsk raion","51.036228,35.410333",51.036228,35.410333,,"Cope cage, Damaged, Expanded cabin, Removed turret, Hedgehog",,,
44185,2026-04-18,Tanks,Unknown T-80 Obr. 2022,Destroyed,Russia,,,,,,"Turretless, Cope cage",,,
44192,2026-04-18,Engineering,BREM-1(M) armoured recovery vehicle,Destroyed,Russia,"Bakhmut, Bakhmut raion","48.57297,37.95237",48.57297,37.95237,,"Cope cage, Hedgehog",,,
44193,2026-04-18,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,"Ivanivske, Bakhmut raion","48.567467,37.907003",48.567467,37.907003,,,,,
44194,2026-04-18,Infantry fighting vehicles,Unknown IFV,Abandoned,Russia,"Ivanivske, Bakhmut raion","48.577913,37.916888",48.577913,37.916888,,"Jammer, Turtle",,,
44269,2026-04-18,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,"Belovsk raion, Kursk oblast",,,,,"Cope cage, ◇, ✕, Additional armour",,,
44270,2026-04-18,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Kucherov, Belovsk raion","51.036551,35.404512",51.036551,35.404512,,"Cope cage, Hedgehog",,,
44241,2026-04-20,Tanks,T-55A,Destroyed,Russia,"Huliaipole, Polohy raion","47.642840,36.303299",47.64284,36.303299,,"V, Turtle, Removed turret",,,
44274,2026-04-21,Transport,Ural-4320,Destroyed,Russia,"Bakhmut raion, Donetsk oblast",,,,,"Cope cage, Additional armour",,,
44679,2026-04-21,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Chervonyi Lyman, Pokrovsk raion","48.35383,37.25558",48.35383,37.25558,,"Turretless, Shattered, Cope cage, Expanded cabin, Hedgehog",,,
44316,2026-04-23,Anti-aircraft systems,9A331M TLAR (for 9K332 'Tor-M2'),Damaged,Russia,Zaporizhzhia oblast,,,,,Loitering,,,
44317,2026-04-23,Anti-aircraft systems,9A33BM TELAR (for 9K33M3 'Osa-AKM'),Destroyed,Russia,Donetsk oblast,,,,,"Loitering, Improvised, Additional armour",,,
44318,2026-04-23,Tanks,Unknown tank,Destroyed,Russia,"Shebekino raion, Belgorod oblast",,,,,"V, Cope cage",,,
44319,2026-04-23,Tanks,T-62M Obr. 2022,Destroyed,Russia,Kharkiv oblast,,,,,"Cope cage, Additional armour",,,
44320,2026-04-23,Transport,GAZ-3308 'Sadko',Destroyed,Russia,Kharkiv oblast,,,,,"◇, ✕",,,
44321,2026-04-23,Rocket and missile artillery,122mm 9P138 (for 9K55 'Grad-1'),Destroyed,Russia,"Giri, Belovsk raion","51.058917,35.562806",51.058917,35.562806,,,,,
44359,2026-04-24,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,"Donetsk, Donetsk raion",,,,,"Cope cage, Additional armour",,,
44369,2026-04-24,Transport,ZiL-131,Damaged,Russia,"Olhivske, Polohy raion","47.724324,36.542078",47.724324,36.542078,,,,,
44418,2026-04-24,Tanks,T-55A Obr. 1974,Destroyed,Russia,"Yablukove, Polohy raion","47.71267,36.31604",47.71267,36.31604,,"V, Mine plow/roller, Cope cage",,,
44689,2026-04-24,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Damaged,Russia,"Niu-York, Bakhmut raion",,,,,"Z, Turtle, Hedgehog",,,
44449,2026-04-25,Self-propelled artillery,152mm 2S44 'Giatsint-K',Destroyed,Russia,"Kupiansk raion, Kharkiv oblast",,,,,"Cope cage, Additional armour",,,
44674,2026-04-25,Transport,KamAZ 8x8 with armoured cabin,Destroyed,Russia,"Verkhnokamianka, Siverskodonetsk raion","48.830390,38.292863",48.83039,38.292863,,Additional armour,,,
44407,2026-04-26,Drones,ZALA-Kub reconnaissance UAV,Captured,Russia,,,,,,Loitering,,,
44555,2026-04-26,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,"Belovsk raion, Kursk oblast",,,,,Turretless,,,
44878,2026-04-27,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,"Cope cage, Jammer, Hedgehog",,,
44879,2026-04-27,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,Cope cage,,,
44413,2026-04-28,Other,'Kuryer' armed UGV,Destroyed,Russia,"Kharkiv raion, Kharkiv oblast",,,,,,,,
44435,2026-04-28,Anti-aircraft systems,9A331M TLAR (for 9K332 'Tor-M2'),Destroyed,Russia,"Tykhonivka, Melitopol raion","46.911430,35.521417",46.91143,35.521417,,Loitering,,,
44780,2026-04-28,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Pokrovsk raion, Donetsk oblast",,,,,,,,
44437,2026-04-29,Helicopters,Mi-8MTV-5M transport helicopter,Damaged,Russia,"Babki, Rossosh raion","50.237431,39.748959",50.237431,39.748959,,Loitering,,,
44438,2026-04-29,Helicopters,Mi-28 attack helicopter,Damaged,Russia,"Babki, Rossosh raion","50.237219,39.748170",50.237219,39.74817,,Loitering,,,
44445,2026-04-30,Tanks,T-80BVM Obr. 2022,Destroyed,Russia,"Pokrovsk, Pokrovsk raion","48.26982,37.16905",48.26982,37.16905,,Cope cage,,,
44462,2026-04-30,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,Russia,"Kramatorsk raion, Donetsk oblast",,,,,"Turretless, Mine plow/roller, Armour kit missing, Turtle",,,
44541,2026-04-30,Transport,Ural-4320,Destroyed,Russia,"Tavrovo, Belgorod raion","50.490681,36.575205",50.490681,36.575205,,"◇, Jammer, ✕",,,
44593,2026-04-30,Transport,KamAZ 6x6,Destroyed,Russia,"Polkove, Mariupol raion","47.459164,37.524992",47.459164,37.524992,,"Cope cage, Loitering, Additional armour",,,
44596,2026-04-30,Transport,9T452 transloader (for 9K57 'Uragan'),Destroyed,Russia,Luhansk oblast,,,,,Shattered,,,
44464,2026-05-01,Transport,Ural-63706-0011 'Tornado-U',Destroyed,Russia,Donetsk oblast,,,,,Shattered,,,
44797,2026-05-01,Infantry fighting vehicles,BTR-70M,Destroyed,Russia,,,,,,,,,
44459,2026-05-02,"Radars, jammers",Antenna vehicle (for 1RL131 P-18 'Terek' early warning radar),Damaged,Russia,"Sofiivka (Andriivka hromada), Berdiansk raion","46.974031,36.703988",46.974031,36.703988,,Loitering,,,
44458,2026-05-03,Anti-aircraft systems,72V6 combat vehicle (for 96K6 'Pantsir-S1'),Destroyed,Russia,"Oleksandrivka, Kalmiuske raion","47.789816,38.070333",47.789816,38.070333,,Loitering,,,
44465,2026-05-03,Transport,KamAZ 8x8 with armoured cabin,Destroyed,Russia,,,,,,"Cope cage, Additional armour",,,
44467,2026-05-03,Transport,Ural-4320,Destroyed,Russia,Donetsk oblast,,,,,,,,
44468,2026-05-03,Transport,ZiL-131,Destroyed,Russia,Donetsk oblast,,,,,,,,
44469,2026-05-03,Transport,Ural-4320,Destroyed,Russia,Donetsk oblast,,,,,,,,
44480,2026-05-03,Transport,Ural-4320,Destroyed,Russia,Kherson oblast,,,,,Cope cage,,,
44466,2026-05-04,Transport,UAZ-452,Destroyed,Russia,Belgorod oblast,,,,,,,,
44470,2026-05-04,Transport,UAZ-3303 'Golovastik',Destroyed,Russia,"Shebekino raion, Belgorod oblast",,,,,,,,
44510,2026-05-04,"Radars, jammers",Antenna vehicle based on KamAZ 6x6 (for 35N6 'Kasta' surveillance radar),Destroyed,Russia,"Yelyseivka, Berdiansk raion","46.982794,36.417490",46.982794,36.41749,,Loitering,,,
44511,2026-05-04,"Command posts, communication",Command post based on KamAZ 6x6 (for 35N6 'Kasta' surveillance radar),Destroyed,Russia,"Yelyseivka, Berdiansk raion","46.982794,36.417490",46.982794,36.41749,,"Flipped, Loitering, KUNG",,,
44477,2026-05-05,Self-propelled artillery,240mm 2S4 'Tyulpan',Destroyed,Russia,"Arkhangelskoe, Shebekino raion","50.358982,36.789102",50.358982,36.789102,,"Shattered, Cope cage",,,
44483,2026-05-05,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,,,,,,,,,
44490,2026-05-05,Rocket and missile artillery,107mm Type 75 towed MRL,Damaged,Russia,"Kramatorsk raion, Donetsk oblast",,,,,,,,
44512,2026-05-06,Self-propelled artillery,152mm 2S5 'Giatsint-S',Destroyed,Russia,"Volodymyrivka, Svatove raion","49.607679,37.977073",49.607679,37.977073,,,,,
44529,2026-05-06,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,,,,,,"Cope cage, Additional armour",,,
44538,2026-05-06,Transport,Ural-4320,Destroyed,Russia,"Pryvilne, Mariupol raion","47.388389,37.539778",47.388389,37.539778,Southern Military District,"Cope cage, Loitering, Jammer",,,
44542,2026-05-06,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Novoekonomichne, Pokrovsk raion",,,,,"Cope cage, Jammer",,,
44554,2026-05-07,Transport,ZiL-131,Destroyed,Russia,"Pokrovsk raion, Donetsk oblast",,,,,,,,
44556,2026-05-07,Anti-aircraft systems,9A317M TELAR (for 9K317M 'Buk-M3'),Destroyed,Russia,Donetsk oblast,,,,,Loitering,,,
44592,2026-05-07,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Novoekonomichne, Pokrovsk raion",,,,,,,,
44683,2026-05-07,Infantry fighting vehicles,BMP-2M 675-sb3KDZ,Destroyed,Russia,"Donetsk, Donetsk raion","48.050845,37.694174",48.050845,37.694174,,"Turretless, Cope cage",,,
44914,2026-05-07,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Dorozhnie, Pokrovsk raion","48.405689,37.229093",48.405689,37.229093,,Cope cage,,,
44576,2026-05-08,Transport,GAZ-3308 'Sadko',Destroyed,Russia,"Temyrivka, Polohy raion","47.78502,36.54951",47.78502,36.54951,,,,,
44577,2026-05-08,Transport,GAZ-66,Destroyed,Russia,Donetsk oblast,,,,,,,,
44578,2026-05-08,Transport,Ural-4320,Destroyed,Russia,Donetsk oblast,,,,,,,,
44589,2026-05-08,Anti-aircraft systems,9A331M TLAR (for 9K332 'Tor-M2'),Destroyed,Russia,"Mykhailivka, Vasylivka raion","47.206109,35.253667",47.206109,35.253667,,Loitering,,,
44601,2026-05-08,Transport,Ural-4320,Destroyed,Russia,"Chernihovo-Tokmachansk, Berdiansk raion","47.149132,36.179989",47.149132,36.179989,,Loitering,,,
44602,2026-05-08,Transport,Unknown truck,Destroyed,Russia,"Chernihovo-Tokmachansk, Berdiansk raion","47.149132,36.179989",47.149132,36.179989,,Loitering,,,
44606,2026-05-08,Transport,Ural-4320,Destroyed,Russia,"Pokrovsk raion, Donetsk oblast",,,,,Cope cage,,,
44611,2026-05-08,Tanks,T-90M 'Proryv',Destroyed,Russia,"Kupiansk raion, Kharkiv oblast",,,,,,,,
44604,2026-05-10,Transport,Ural-4320-7810 'Motovoz-M',Destroyed,Russia,Kursk oblast,,,,,,,,
44636,2026-05-10,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,Donetsk oblast,,,,,Cope cage,,,
44652,2026-05-10,Tanks,T-72B Obr. 2022,Destroyed,Russia,"Krokhmalne, Kupiansk raion","49.553833,37.944556",49.553833,37.944556,,"Cope cage, Jammer",,,
44706,2026-05-10,Transport,UAZ-452,Destroyed,Russia,"Novoekonomichne, Pokrovsk raion",,,,,"O, ☐, Flipped",,,
44612,2026-05-11,Transport,ZiL-131,Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,Cope cage,,,
44613,2026-05-11,Transport,Ural-4320,Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,,,,
44640,2026-05-11,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,"Preobrazhenka, Pokrovsk raion","48.11577,36.98906",48.11577,36.98906,,"Cope cage, Additional armour",,,
44641,2026-05-12,"Radars, jammers",1RL131-2 P-18-2 'Prima' early warning radar based on Ural-4320,Destroyed,Russia,"Zakharivka, Mariupol raion","47.16824,37.02295",47.16824,37.02295,,Loitering,,,
44642,2026-05-12,Transport,Ural-4320,Destroyed,Russia,"Balka Zhuravka (Nevske), Svatove raion","49.131177,38.040278",49.131177,38.040278,,,,,
44667,2026-05-12,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,"Kupiansk raion, Kharkiv oblast",,,,,Cope cage,,,
44691,2026-05-12,Self-propelled artillery,152mm 2S19M2 'Msta-S',Destroyed,Russia,"Torske (Lyman hromada), Kramatorsk raion","48.98813,38.02587",48.98813,38.02587,,"Cope cage, Additional armour",,,
44651,2026-05-13,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Captured,Russia,South Ukraine,,,,,Loitering,,,
44776,2026-05-14,Transport,Ural-4320 tanker,Destroyed,Russia,"Shyroka Balka, Mariupol raion","47.038588,37.425920",47.038588,37.42592,,"Shattered, Loitering",,,
44681,2026-05-15,Airplanes,Be-200 'Altair' amphibious flying boat,Destroyed,Russia,"Yeysk airbase, Yeysk","46.684577,38.233368",46.684577,38.233368,,"Shattered, Loitering",,,
44684,2026-05-15,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Synelnykove raion, Dnipropetrovsk oblast",,,,,"Cope cage, Additional armour",,,
44930,2026-05-15,Vessels,Project 21630 'Buyan' class corvette,Damaged,Russia,Caspian sea,,,,Caspian Flotilla,Loitering,,,
44692,2026-05-16,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Sumy raion, Sumy oblast",,,,,"◇, ✕",,,
44693,2026-05-16,Towed artillery,122mm 2A18 D-30 howitzer,Destroyed,Russia,"Kupiansk raion, Kharkiv oblast",,,,,,,,
44694,2026-05-16,Transport,Ural-4320,Destroyed,Russia,"Kashtanove, Donetsk raion","48.125293,37.815441",48.125293,37.815441,Southern Military District,"Z, Cope cage, ☐, Jammer",,,
44749,2026-05-16,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,Donetsk oblast,,,,Southern Military District,"Cope cage, Additional armour",,,
44771,2026-05-16,Transport,Ural-4320,Destroyed,Russia,"Shyrokyne, Mariupol raion","47.100681,37.794613",47.100681,37.794613,,"Cope cage, Loitering, Jammer",,,
44711,2026-05-17,Self-propelled artillery,203mm 2S7(M) 'Pion'/'Malka',Destroyed,Russia,"Chervonopopivka, Siverskodonetsk raion","49.124188,38.128942",49.124188,38.128942,,,,,
44717,2026-05-17,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Novoekonomichne, Pokrovsk raion",,,,Eastern Military District,Flipped,,,
44768,2026-05-17,"Radars, jammers",DRL-27SE air traffic control radar module (for RSP-28ME mobile radar landing system),Damaged,Russia,"Sevastopol airport (Belbek), Sevastopol",,,,,Loitering,,,
44769,2026-05-17,"Command posts, communication",RSP-28ME control module (for RSP-28ME mobile radar landing system),Destroyed,Russia,"Sevastopol airport (Belbek), Sevastopol",,,,,"Loitering, KUNG",,,
45022,2026-05-17,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Ivanivske, Bakhmut raion","48.572819,37.936023",48.572819,37.936023,,"Cope cage, Hedgehog",,,
45023,2026-05-17,Towed artillery,152mm 52-P-546 D-20 gun-howitzer,Damaged,Russia,"Ivanivske, Bakhmut raion","48.572819,37.936023",48.572819,37.936023,,,,,
44745,2026-05-18,Transport,Ural-4320,Destroyed,Russia,"Medvedivka, Dzhankoi raion","45.89021,34.55532",45.89021,34.55532,,Loitering,,,
44747,2026-05-18,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Pokrovsk raion, Donetsk oblast",,,,,"Cope cage, Jammer",,,
44751,2026-05-18,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,"Promin, Pokrovsk raion","48.264318,37.3166344",48.264318,37.3166344,,"Cope cage, Jammer",,,
44752,2026-05-18,Transport,ZiL-131,Destroyed,Russia,"Promin, Pokrovsk raion","48.264253,37.318532",48.264253,37.318532,,Cope cage,,,
44846,2026-05-18,Infantry fighting vehicles,BTR-80,Abandoned,Russia,"Oleksiivka (Khotin hromada), Sumy raion","51.161704,34.848001",51.161704,34.848001,,"Cope cage, Damaged, Additional armour",,,
44847,2026-05-18,Infantry fighting vehicles,BTR-80 or -82,Abandoned,Russia,"Oleksiivka (Khotin hromada), Sumy raion","51.161579,34.847943",51.161579,34.847943,,"Cope cage, Damaged",,,
44863,2026-05-18,Transport,Unknown truck,Destroyed,Russia,"Vynohradove, Kherson raion","46.414817,32.937459",46.414817,32.937459,,,,,
44866,2026-05-18,Transport,KamAZ 6x6,Destroyed,Russia,,,,,,Shattered,,,
44867,2026-05-18,Transport,Ural-4320,Destroyed,Russia,,,,,,,,,
44868,2026-05-18,Transport,Ural-43206,Destroyed,Russia,,,,,,Shattered,,,
44869,2026-05-18,Transport,Ural-4320,Destroyed,Russia,,,,,,,,,
44877,2026-05-18,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Sumy raion, Sumy oblast",,,,,,,,
44753,2026-05-19,Transport,Ural-4320,Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,,,,
44754,2026-05-19,Transport,Ural-4320,Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,,,,
44755,2026-05-19,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,Jammer,,,
44756,2026-05-19,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Polohy raion, Zaporizhzhia oblast",,,,,Cope cage,,,
44758,2026-05-19,Transport,KamAZ 6x6 fuel tanker,Destroyed,Russia,"Berestove, Berdiansk raion","47.149014,36.774536",47.149014,36.774536,,Loitering,,,
44759,2026-05-19,Other,'Omich(-2)' multifunctional UGV,Destroyed,Russia,"Kramatorsk raion, Donetsk oblast",,,,,,,,
44774,2026-05-19,Anti-aircraft systems,9A317M TELAR (for 9K317M 'Buk-M3'),Destroyed,Russia,Donetsk oblast,,,,,Loitering,,,
44794,2026-05-19,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,"Kupiansk raion, Kharkiv oblast",,,,,,,,
44798,2026-05-19,Transport,KrAZ-256B,Destroyed,Russia,"Sumy raion, Sumy oblast",,,,,Cope cage,,,
44920,2026-05-19,Transport,KamAZ 6x6,Destroyed,Russia,"Samsonove, Kalmiuske raion","47.102412,38.004404",47.102412,38.004404,Moskva (ex-Western) Military District,Loitering,,,
44921,2026-05-19,Transport,KamAZ 6x6,Destroyed,Russia,"Samsonove, Kalmiuske raion",,,,Moskva (ex-Western) Military District,"Cope cage, Loitering, Jammer, ∆, ▲",,,
44770,2026-05-20,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Svatove raion, Luhansk oblast",,,,,"Cope cage, Jammer",,,
44773,2026-05-20,Transport,Ural-43206,Destroyed,Russia,"Popasna, Siverskodonetsk raion","48.636649,38.421269",48.636649,38.421269,,Loitering,,,
44779,2026-05-20,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,"Pokrovsk raion, Donetsk oblast",,,,,,,,
44778,2026-05-21,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,Russia,"Hrafske, Volnovakha raion","47.658016,37.409194",47.658016,37.409194,,"Shattered, Loitering, Jammer",,,
44855,2026-05-21,Transport,'Ulan-2' all-terrain vehicle,Damaged,Russia,,,,,,Jammer,,,
44856,2026-05-21,Transport,Ural-4320-7810 'Motovoz-M',Destroyed,Russia,,,,,,,,,
44870,2026-05-21,Transport,Ural-4320,Destroyed,Russia,,,,,Southern Military District,Cope cage,,,
45025,2026-05-21,Transport,Ural-64706-0311 'Tornado-U',Destroyed,Russia,Donetsk oblast,,,,,,,,
45026,2026-05-21,Transport,Ural-64706-0311 'Tornado-U',Destroyed,Russia,Donetsk oblast,,,,,,,,
44793,2026-05-22,Transport,KamAZ 6x6,Destroyed,Russia,"Novoazovsk, Kalmiuske raion","47.133800,38.116143",47.1338,38.116143,,Loitering,,,
44827,2026-05-22,Anti-aircraft systems,9A33BM TELAR (for 9K33M3 'Osa-AKM'),Destroyed,Russia,"Donetsk, Donetsk raion",,,,,"Turretless, Loitering",,,
